sBytesAvg,rBytesAvg,sFinRate,sttl,rttl,sAckDelayMax,rAckDelayMax,sPackets,rPackets,protocol,sWinTCP,rWinTCP,sInterPacketAvg,rInterPacketAvg,NST_B_Label
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0040552914142608,0.0073549496500115,1
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0040320058663686,0.0075682589882298,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.005,30,20,IP:TCP,11125.0,16671.75,0.0034899629395583,0.0053232720023707,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037648777167002,0.0069708447707326,0
42.0,42.0,,,,,,2,2,ARP,,,1.71661376953125e-05,3.0994415283203125e-06,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029427265298777,0.0044885685569361,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029788921619283,0.0045435303135922,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029815476516197,0.004547633622822,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029799938201904,0.0045454753072638,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030225885325464,0.0046098357752749,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029960007503114,0.0045696810672157,0
70.0,70.6,0.2,64.0,64.0,0.001,0.048,25,20,IP:TCP,13249.6,16671.75,0.0039954582850138,0.0075642058723851,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037139554818471,0.0068433661209909,0
85.0,192.5,0.0,64.0,64.0,0.0,0.048,3,6,IP:TCP,501.0,502.0,0.0373835563659668,0.0150444030761718,1
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037754575411478,0.0069363117218017,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037539998690287,0.0069747347580759,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037332475185394,0.0069366254304584,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038105050722757,0.0069392103897897,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039712091286977,0.0071496838017513,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036952892939249,0.0069356341111032,0
85.0,192.5,0.0,64.0,64.0,0.0,0.021,2,4,IP:TCP,501.0,502.0,0.0213229656219482,0.007227341334025,0
70.0,70.6,0.2,64.0,64.0,0.001,0.045,25,20,IP:TCP,13249.6,16671.75,0.0037985841433207,0.0069225336375989,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.002,0.001,30,20,IP:TCP,11125.0,16671.75,0.0031165501167034,0.0047536272751657,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038417081038157,0.0071441625293932,1
56.963,66.247,0.013,64.0,64.0,0.001,0.314,378,373,IP:TCP,955.979,1375.635,0.0009900929124665,0.0010032044943942,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029731372307086,0.0045344704075863,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.00602721174558,0.0098844703875089,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030010404257938,0.0045774108485171,0
192.25,85.0,0.0,64.0,64.0,0.02,0.0,4,2,IP:TCP,502.0,501.0,0.0068167050679524,0.0201280117034912,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029833727869494,0.0045503189689234,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036913355191548,0.0069477809102911,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030233777802566,0.0046114168669048,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.002978620858028,0.0045432667983205,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039239227771759,0.0070693116439016,0
69.333,70.6,0.167,64.0,64.0,0.001,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029933452606201,0.0045638460862009,1
69.333,70.6,0.167,64.0,64.0,0.001,0.002,30,20,IP:TCP,11125.0,16671.75,0.0037129665243214,0.0056631565093994,1
42.0,42.0,,,,,,2,2,ARP,,,1.1920928955078123e-05,1.0967254638671877e-05,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029741073476857,0.0045361518859863,0
70.0,70.6,0.2,64.0,64.0,0.001,0.047,25,20,IP:TCP,13249.6,16671.75,0.0042438407739003,0.0078116341641074,0
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,501.0,0.0074396928151448,0.0219190120697021,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.003814419110616,0.0069367383655748,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030308263055209,0.0046216814141524,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037530461947123,0.0069384700373599,0
70.0,70.6,0.2,64.0,64.0,0.009,0.043,25,20,IP:TCP,13249.6,16671.75,0.0042740404605865,0.0075391091798481,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037328799565633,0.0069364748503032,1
69.333,70.6,0.167,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029934110312626,0.0045657910798725,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037703812122344,0.0069360983999151,0
42.0,42.0,,,,,,1,1,ARP,,,,,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029678673579775,0.0045266778845536,0
85.0,192.5,0.0,64.0,64.0,0.002,0.045,3,6,IP:TCP,503.0,502.0,0.0347884893417358,0.014178991317749,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039289593696594,0.0071394694478888,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029590376492204,0.0045123602214612,0
194.5,85.0,0.0,64.0,64.0,0.407,0.001,8,4,IP:TCP,502.0,501.0,0.0703158719199044,0.1504817008972168,1
85.0,192.25,0.0,64.0,64.0,0.0,0.023,2,4,IP:TCP,501.0,502.0,0.0234508514404296,0.007939338684082,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.003828744093577,0.0071470110039961,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0041700402895609,0.007447318026894,0
85.0,192.25,0.0,64.0,64.0,0.0,0.024,2,4,IP:TCP,1669.5,502.0,0.0240461826324462,0.0081486701965332,0
70.0,70.6,0.2,64.0,64.0,0.0,0.048,25,20,IP:TCP,13249.6,16671.75,0.0036924580732981,0.0068034749282033,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029678262513259,0.00452679081967,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037389596303304,0.0069316437369898,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038641691207885,0.0070306878340871,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038250784079233,0.0071454801057514,0
70.0,70.6,0.2,64.0,64.0,0.003,0.044,25,20,IP:TCP,13249.6,16671.75,0.0064899126688639,0.0104232085378546,1
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,501.0,0.0076142946879069,0.0225250720977783,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037310818831125,0.0069357344978734,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039319594701131,0.0071473749060379,0
70.0,70.6,0.2,64.0,64.0,0.003,0.047,25,20,IP:TCP,13249.6,16671.75,0.0038071672121683,0.0069399381938733,0
70.0,70.6,0.2,64.0,64.0,0.001,0.046,25,20,IP:TCP,13249.6,16671.75,0.0040754973888397,0.0073514737580951,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030161430095804,0.0046003115804571,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030643775545317,0.0046737946962055,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038017431894938,0.0069404150310315,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038198331991831,0.0069373657828883,0
70.0,70.6,0.2,64.0,64.0,0.0,0.042,25,20,IP:TCP,13249.6,16671.75,0.0039661228656768,0.0071308487340023,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039565463860829,0.0071441123360081,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037315388520558,0.0068950025658858,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039287010828653,0.0071438362723902,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037064552307128,0.0069350443388286,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038537085056304,0.0071026275032445,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0040382941563924,0.0073657914211875,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030074119567871,0.0045871107201827,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037811994552612,0.0068853654359516,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039442082246144,0.0071449405268618,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036994218826293,0.0068070512068899,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037362078825632,0.006954318598697,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038269162178039,0.0071498469302528,0
42.0,42.0,,,,,,2,2,ARP,,,2.09808349609375e-05,1.5020370483398438e-05,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037126243114471,0.0069708447707326,0
69.333,70.667,0.1669999999999999,64.0,64.0,0.0,0.001,36,24,IP:TCP,11125.0,16671.75,0.0024981975555419,0.0037981738214907,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030192095657874,0.0046050548553466,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.003748744726181,0.0069310539647152,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0043440461158752,0.0077557312814812,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038557549317677,0.0071503739607961,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0036816696325937,0.006935998013145,0
102.0,,,,,,,1,0,IPv6:UDP,,,,,1
70.0,70.667,0.2,64.0,64.0,0.001,0.044,30,24,IP:TCP,13249.6,16671.75,0.0035779640592377,0.0064243441042692,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029301725584885,0.0044694197805304,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039486686388651,0.0071384153868022,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029413864530366,0.004485945952566,0
70.0,70.6,0.2,64.0,64.0,0.002,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039181212584177,0.0071269963916979,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037506222724914,0.0069359478197599,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038844148317972,0.0071926367910284,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038967430591583,0.007145693427638,0
85.0,192.5,0.0,64.0,64.0,0.0,0.092,3,6,IP:TCP,9809.0,502.0,0.0719870328903198,0.0288311958312988,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038042565186818,0.0069355839177181,0
70.0,70.667,0.2,64.0,64.0,0.0,0.044,30,24,IP:TCP,13249.6,16671.75,0.0031666591249663,0.005882688190626,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030208949385018,0.0046076398146779,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030152468845762,0.0045979901363975,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037796994050343,0.0069403648376464,0
85.0,192.25,0.0,64.0,64.0,0.001,0.026,2,4,IP:TCP,501.0,502.0,0.0261521339416503,0.0087963740030924,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039007067680358,0.0071455177507902,0
70.0,70.6,0.2,64.0,64.0,0.0,0.045,25,20,IP:TCP,13249.6,16671.75,0.0040901203950246,0.0073553637454384,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029526167902453,0.0045036265724583,0
69.333,70.6,0.167,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029404081147292,0.0044836747018914,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029777247330238,0.0045415225781892,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036693314711252,0.0069376920398912,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037420789400736,0.0069369516874614,0
70.0,70.6,0.2,64.0,64.0,0.006,0.046,25,20,IP:TCP,13249.6,16671.75,0.0074157416820526,0.0117490542562384,1
70.0,70.75,0.2,64.0,64.0,0.002,0.044,110,88,IP:TCP,13249.6,16671.75,0.0044649259759745,0.0056190353700484,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030011719670789,0.0045774735902485,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030751063905913,0.004690270674856,0
70.0,70.6,0.2,64.0,64.0,0.0,0.048,25,20,IP:TCP,13249.6,16671.75,0.0038650035858154,0.0071192038686651,1
85.0,192.25,0.0,64.0,64.0,0.0,0.026,2,4,IP:TCP,501.0,502.0,0.0264570713043212,0.0089430014292399,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037955045700073,0.0069353705958316,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038630863030751,0.0071475756795782,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030667535189924,0.0046769443311189,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037275354067484,0.0068741095693487,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037551224231719,0.0069184177800228,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029842360266323,0.0045517369320518,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036828319231669,0.0069366881721898,0
69.333,70.6,0.167,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029843100186051,0.0045506326775801,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030321334970408,0.0046233126991673,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038226644198099,0.00704194370069,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029414111170275,0.0044864729831093,0
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,1075.0,0.0074109236399332,0.02195405960083,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029865873271021,0.0045555265326248,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003788540760676,0.007052321183054,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0040437082449595,0.0073558405825966,0
85.0,192.25,0.0,64.0,64.0,0.001,0.017,2,4,IP:TCP,501.0,502.0,0.0181498527526855,0.0061823527018229,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029956883397595,0.004568150168971,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039155880610148,0.0071064672972026,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037046273549397,0.0069312170932167,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036992530028025,0.0068132626382928,0
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,501.0,0.0075199604034423,0.0220918655395507,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037018756071726,0.0068367907875462,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037599603335062,0.0069697279679147,0
85.0,192.25,0.0,64.0,64.0,0.0,0.022,2,4,IP:TCP,501.0,502.0,0.0221848487854003,0.0074909528096516,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037723779678344,0.0070835791136089,0
194.5,85.0,0.0,64.0,64.0,0.046,0.0,4,2,IP:TCP,502.0,501.0,0.0225763320922851,0.0215089321136474,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030613109983246,0.0046691141630473,0
70.0,70.6,0.2,64.0,64.0,0.015,0.047,25,20,IP:TCP,13249.6,16671.75,0.0043110350767771,0.0075684723101164,1
70.0,70.6,0.2,64.0,64.0,0.004,0.052,25,20,IP:TCP,13249.6,16671.75,0.0086476306120554,0.013441525007549,1
151.667,75.2,0.0,64.0,64.0,0.02,0.001,6,5,IP:TCP,11125.0,13438.0,0.0045030117034912,0.0056113004684448,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029822053580448,0.0045488382640637,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030238299534238,0.0046112662867495,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029920380691002,0.0045633692490427,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029410740424846,0.0044856322439093,0
192.25,85.0,0.0,64.0,64.0,0.027,0.0,4,2,IP:TCP,502.0,1468.5,0.0091113249460856,0.026932954788208,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039214193820953,0.0071463208449514,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036642948786417,0.0068395263270327,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029867599750387,0.0045550496954666,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038202106952667,0.0071012095401161,0
85.0,192.25,0.0,64.0,64.0,0.0,0.021,2,4,IP:TCP,501.0,502.0,0.0215990543365478,0.0073113441467285,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030668603962865,0.0046772580397756,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029993057250976,0.0045745874706067,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003680795431137,0.0069370018808465,1
85.0,192.25,0.0,64.0,64.0,0.001,0.021,2,4,IP:TCP,501.0,502.0,0.0223639011383056,0.0076610247294108,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037307540575663,0.0069320954774555,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038698414961496,0.00713943180285,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030431089730098,0.0046417462198357,0
70.0,70.6,0.2,64.0,64.0,0.001,0.045,25,20,IP:TCP,13249.6,16671.75,0.004085620244344,0.0074196740200645,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037621657053629,0.0070006847381591,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0038421253363291,0.0071495332215961,1
42.0,42.0,,,,,,2,2,ARP,,,2.288818359375e-05,1.5974044799804688e-05,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038550794124603,0.0071463208449514,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003684918085734,0.0069386959075927,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037865837415059,0.0069398880004882,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037962098916371,0.0069672057503148,0
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,501.0,0.0076766014099121,0.022691011428833,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038876334826151,0.0070612681539435,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029961076276055,0.0045697940023321,0
72.667,68.0,0.0,64.0,64.0,0.0,0.009,3,4,IP:TCP,21748.0,16671.75,9.250640869140624e-05,0.003106673558553,1
192.25,85.0,0.0,64.0,64.0,0.016,0.001,4,2,IP:TCP,502.0,501.0,0.0055383046468098,0.0160179138183593,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036949117978413,0.0069383571022435,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037637452284495,0.0069698910964162,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029875492227488,0.0045562668850547,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003771166006724,0.0069351070805599,0
42.0,42.0,,,,,,2,2,ARP,,,5.507469177246094e-05,3.790855407714844e-05,0
69.333,70.6,0.167,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029855185541613,0.0045536317323383,1
194.5,85.0,0.0,64.0,64.0,0.04,0.0,4,2,IP:TCP,502.0,501.0,0.0212106704711914,0.022892951965332,1
192.25,85.0,0.0,64.0,64.0,0.022,0.0,4,2,IP:TCP,502.0,647.5,0.0074470043182373,0.0220339298248291,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0042051672935485,0.0075679954729582,0
70.0,70.6,0.2,64.0,64.0,0.0,0.046,25,20,IP:TCP,13249.6,16671.75,0.004221628109614,0.0075738931957044,0
74.0,,0.0,64.0,,,,1,0,IP:TCP,64240.0,,,,1
70.0,70.667,0.2,64.0,64.0,0.0,0.044,30,24,IP:TCP,13249.6,16671.75,0.0030878247885868,0.0056970430457073,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0041783352692921,0.0075902687875848,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003823031981786,0.006960253966482,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039275487263997,0.0071473121643066,0
57.034,66.243,0.013,64.0,64.0,0.0,0.096,385,379,IP:TCP,943.813,1361.9160000000002,0.0002706870436668,0.000390851939166,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037691295146942,0.0069356843044883,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029797307376203,0.0045448980833354,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030141370049838,0.004596471786499,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.00299465245214,0.0045657408864874,0
