end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663326188.609449,6509.099112,933,1663326188.200726,1187,6508.690389,147,153,15,20,0
1663326188.890046,6509.379709,197116,1663326188.390108,116670,6508.879771,22958,21192,3383,1802,1
1663326188.949146,6509.438809,128948,1663326188.449284,75244,6508.938947,15028,13872,2213,1158,1
1663326188.507906,6508.997569,1856,1663326188.014016,1040,6508.503679,208,192,32,16,0
1663326188.508848,6508.998511,1160,1663326188.017469,650,6508.507132,130,120,20,10,0
1663326189.390823,6509.880486,208512,1663326188.890874,125658,6509.380537,25090,23184,3564,1934,1
1663326189.213032,6509.702695,933,1663326188.800615,1239,6509.290278,147,153,15,21,0
1663326189.449269,6509.938932,119560,1663326188.949286,67769,6509.438949,13533,12492,2059,1043,1
1663326189.507121,6509.996784,1804,1663326189.007122,1040,6509.496785,208,192,31,16,0
1663326189.890934,6510.380597,216348,1663326189.39096,127530,6509.880623,25506,23532,3708,1962,1
1663326189.949346,6510.439009,128596,1663326189.44935,77805,6509.939013,15561,14352,2197,1197,1
1663326189.804514,6510.294177,933,1663326189.400425,1239,6509.890088,147,153,15,21,0
1663326170.982831,6491.472494,121,1663326170.982009,116,6491.471672,12,17,2,2,0
1663326189.507136,6509.996799,52,1663326189.507136,0,6509.996799,0,0,1,0,0
1663326189.508343,6509.998006,1160,1663326189.008417,650,6509.49808,130,120,20,10,0
1663326190.391003,6510.880666,180692,1663326189.891072,106977,6510.380735,21229,19596,3098,1649,1
1663326190.448831,6510.938494,126232,1663326189.949402,71695,6510.439065,14339,13236,2173,1103,1
1663326190.508723,6510.998386,1160,1663326190.008727,650,6510.49839,130,120,20,10,0
1663326190.403661,6510.893324,933,1663326190.003527,1239,6510.49319,147,153,15,21,0
1663326190.891121,6511.380784,200784,1663326190.391129,122629,6510.880792,24349,22476,3429,1890,1
1663326190.949453,6511.439116,125768,1663326190.44958,72280,6510.939243,14456,13344,2162,1112,1
1663326190.51024,6510.999903,1160,1663326190.011364,650,6510.501027,130,120,20,10,0
1663326191.004463,6511.494126,933,1663326190.602151,1187,6511.091814,147,153,15,20,0
1663326191.391247,6511.88091,199656,1663326190.891253,113880,6511.380916,22776,21036,3435,1752,1
1663326191.449326,6511.938989,154664,1663326190.949744,90220,6511.439407,18044,16656,2654,1388,1
1663326191.006645,6511.496308,1624,1663326190.508788,910,6510.998451,182,168,28,14,0
1663326191.007823,6511.497486,580,1663326191.007014,325,6511.496677,65,60,10,5,0
1663326191.60443,6512.094093,933,1663326191.200708,1239,6511.690371,147,153,15,21,0
1663326191.891239,6512.380902,194804,1663326191.391262,112580,6511.880925,22516,20760,3347,1732,1
1663326191.949932,6512.439595,134368,1663326191.450281,76895,6511.939944,15379,14196,2311,1183,1
1663326191.50808,6511.997743,928,1663326191.505738,520,6511.995401,104,96,16,8,0
1663326191.552605,6512.042268,528,1663326191.508165,325,6511.997828,65,60,9,5,0
1663326192.391444,6512.881107,206916,1663326191.891491,121160,6512.381154,24232,22368,3549,1864,1
1663326192.206648,6512.696311,933,1663326191.801333,1239,6512.290996,147,153,15,21,0
1663326192.450266,6512.939929,136856,1663326191.950388,77415,6512.440051,15483,14292,2357,1191,1
1663326192.507057,6512.99672,1044,1663326192.00761,585,6512.497273,117,108,18,9,0
1663326192.891444,6513.381107,222220,1663326192.391507,141180,6512.88117,28236,26076,3772,2172,1
1663326192.950255,6513.439918,99184,1663326192.450648,59540,6512.940311,11908,10992,1696,916,1
1663326192.806417,6513.29608,933,1663326192.403172,1239,6512.892835,147,153,15,21,0
1663326192.509674,6512.999337,1160,1663326192.013537,650,6512.5032,130,120,20,10,0
1663326193.391542,6513.881205,195428,1663326192.891584,127660,6513.381247,25532,23568,3305,1964,1
1663326193.450856,6513.940519,115096,1663326192.95092,67925,6513.440583,13585,12552,1972,1045,1
1663326193.006933,6513.496596,1688,1663326192.507686,975,6512.997349,195,180,29,15,0
1663326193.007731,6513.497394,580,1663326193.007002,325,6513.496665,65,60,10,5,0
1663326193.404021,6513.893684,933,1663326193.003222,1187,6513.492885,147,153,15,20,0
1663326193.891381,6514.381044,202904,1663326193.391643,114140,6513.881306,22828,21060,3497,1756,1
1663326193.949946,6514.439609,172148,1663326193.450945,109785,6513.940608,21957,20256,2921,1689,1
1663326194.006735,6514.496398,1276,1663326193.507042,715,6513.996705,143,132,22,11,0
1663326193.510585,6514.000248,580,1663326193.509457,325,6513.99912,65,60,10,5,0
1663326194.007144,6514.496807,933,1663326193.600274,1239,6514.089937,147,153,15,21,0
1663326194.391686,6514.881349,220192,1663326193.891687,137020,6514.38135,27404,25296,3748,2108,1
1663326194.451039,6514.940702,131248,1663326193.951106,82745,6514.440769,16549,15288,2230,1273,1
1663326194.507594,6514.997257,1004,1663326194.007603,650,6514.497266,130,120,17,10,0
1663326194.609531,6515.099194,933,1663326194.20068,1239,6514.690343,147,153,15,21,0
1663326194.891998,6515.381661,204456,1663326194.392026,140725,6514.881689,28145,25992,3432,2165,1
1663326194.951011,6515.440674,134764,1663326194.451131,94315,6514.940794,18863,17400,2257,1451,1
1663326194.508704,6514.998367,348,1663326194.5077,195,6514.997363,39,36,6,3,0
1663326194.510523,6515.000186,1160,1663326194.011239,650,6514.500902,130,120,20,10,0
1663326195.391688,6515.881351,217168,1663326194.892084,133380,6515.381747,26676,24612,3703,2052,1
1663326195.213294,6515.702957,933,1663326194.801127,1239,6515.29079,147,153,15,21,0
1663326195.451199,6515.940862,142644,1663326194.951211,86515,6515.440874,17303,15972,2436,1331,1
1663326195.017234,6515.506897,928,1663326195.009267,520,6515.49893,104,96,16,8,0
1663326195.892313,6516.381976,210724,1663326195.392375,126230,6515.882038,25246,23316,3604,1942,1
1663326195.951383,6516.441046,125764,1663326195.451395,72540,6515.941058,14508,13392,2161,1116,1
1663326195.814442,6516.304105,933,1663326195.401069,1239,6515.890732,147,153,15,21,0
1663326196.009171,6516.498834,1276,1663326195.509466,715,6515.999129,143,132,22,11,0
1663326195.51719,6516.006853,1160,1663326195.017373,650,6515.507036,130,120,20,10,0
1663326196.392342,6516.882005,236936,1663326195.892386,133705,6516.382049,26741,24672,4082,2057,1
1663326196.451291,6516.940954,146896,1663326195.951498,82225,6516.441161,16445,15180,2533,1265,1
1663326196.509655,6516.999318,1456,1663326196.010012,780,6516.499675,156,156,25,12,0
1663326196.407628,6516.897291,933,1663326196.000542,1239,6516.490205,147,153,15,21,0
1663326196.892316,6517.381979,222032,1663326196.392452,125580,6516.882115,25116,23184,3824,1932,1
1663326196.951862,6517.441525,140992,1663326196.451968,79820,6516.941631,15964,14736,2428,1228,1
1663326196.510095,6516.999758,52,1663326196.510081,65,6516.999744,13,0,1,1,0
1663326196.511526,6517.001189,1160,1663326196.013205,650,6516.502868,130,120,20,10,0
1663326197.008059,6517.497722,933,1663326196.600283,1239,6517.089946,147,153,15,21,0
1663326197.392333,6517.881996,216896,1663326196.892467,124735,6517.38213,24947,23040,3728,1919,1
1663326197.452511,6517.942174,134472,1663326196.95253,76830,6517.442193,15366,14196,2313,1182,1
1663326197.604468,6518.094131,933,1663326197.200889,1239,6517.690552,147,153,15,21,0
1663326197.89237,6518.382033,220904,1663326197.392473,135525,6517.882136,27105,25020,3767,2085,1
1663326197.95259,6518.442253,129868,1663326197.452613,77090,6517.942276,15418,14220,2224,1186,1
1663326197.512445,6518.002108,1648,1663326197.014304,1040,6517.503967,208,192,28,16,0
1663326197.514336,6518.003999,1160,1663326197.021036,650,6517.510699,130,120,20,10,0
1663326198.392455,6518.882118,231064,1663326197.892476,154440,6518.382139,30888,28524,3895,2376,1
1663326198.211786,6518.701449,933,1663326197.800168,1239,6518.289831,147,153,15,21,0
1663326198.452589,6518.942252,129240,1663326197.952628,78065,6518.442291,15613,14424,2208,1201,1
1663326198.509183,6518.998846,1340,1663326198.00924,715,6518.498903,143,144,23,11,0
1663326198.89203,6519.381693,218876,1663326198.392543,125515,6518.882206,25103,23148,3764,1931,1
1663326198.952727,6519.44239,132560,1663326198.452736,76115,6518.942399,15223,14052,2279,1171,1
1663326198.809651,6519.299314,933,1663326198.400195,1187,6518.889858,147,153,15,20,0
1663326199.008499,6519.498162,632,1663326198.50932,390,6518.998983,78,60,11,6,0
1663326198.511588,6519.001251,1160,1663326198.01212,650,6518.501783,130,120,20,10,0
1663326199.392549,6519.882212,217432,1663326198.892691,130520,6519.382354,26104,24096,3718,2008,1
1663326199.452705,6519.942368,145912,1663326198.952828,87945,6519.442491,17589,16224,2494,1353,1
1663326199.011879,6519.501542,812,1663326199.009352,455,6519.499015,91,84,14,7,0
1663326199.012874,6519.502537,580,1663326199.012002,325,6519.501665,65,60,10,5,0
1663326199.412304,6519.901967,933,1663326199.000363,1239,6519.490026,147,153,15,21,0
1663326199.892796,6520.382459,205380,1663326199.392913,124605,6519.882576,24921,23016,3507,1917,1
1663326199.953231,6520.442894,149568,1663326199.453443,93600,6519.943106,18720,17280,2544,1440,1
1663326200.009332,6520.498995,992,1663326199.509705,520,6519.999368,104,108,17,8,0
1663326200.048594,6520.538257,933,1663326199.601548,1187,6520.091211,147,153,15,20,0
1663326200.392918,6520.882581,191600,1663326199.892919,119535,6520.382582,23907,22080,3260,1839,1
1663326200.453678,6520.943341,129104,1663326199.953873,77675,6520.443536,15535,14340,2207,1195,1
1663326200.013767,6520.50343,1160,1663326199.514075,650,6520.003738,130,120,20,10,0
1663326200.602613,6521.092276,933,1663326200.200178,1239,6520.689841,147,153,15,21,0
1663326200.89297,6521.382633,193220,1663326200.393062,125125,6520.882725,25025,23076,3272,1925,1
1663326200.954079,6521.443742,135988,1663326200.454445,79755,6520.944108,15951,14724,2332,1227,1
1663326200.509044,6520.998707,1792,1663326200.011098,1040,6520.500761,208,180,31,16,0
1663326200.510737,6521.0004,580,1663326200.509217,325,6520.99888,65,60,10,5,0
1663326190.005715,6510.495378,121,1663326190.005161,116,6510.494824,12,17,2,2,0
1663326201.393089,6521.882752,228068,1663326200.893136,134550,6521.382799,26910,24852,3908,2070,1
1663326201.203785,6521.693448,933,1663326200.800371,1239,6521.290034,147,153,15,21,0
1663326201.454607,6521.94427,148288,1663326200.954698,85540,6521.444361,17108,15792,2548,1316,1
1663326201.509749,6521.999412,1236,1663326201.009853,780,6521.499516,156,144,21,12,0
1663326201.893141,6522.382804,223152,1663326201.393162,135525,6521.882825,27105,25032,3810,2085,1
1663326201.954965,6522.444628,149312,1663326201.455134,98345,6521.944797,19669,18168,2522,1513,1
1663326201.805994,6522.295657,933,1663326201.400054,1187,6521.889717,147,153,15,20,0
1663326202.009366,6522.499029,580,1663326201.509899,325,6521.999562,65,60,10,5,0
1663326201.513197,6522.00286,1108,1663326201.016697,650,6521.50636,130,120,19,10,0
1663326202.392954,6522.882617,212972,1663326201.893306,136630,6522.382969,27326,25200,3611,2102,1
1663326202.455105,6522.944768,141348,1663326201.955152,84630,6522.444815,16926,15612,2418,1302,1
1663326202.020209,6522.509872,812,1663326202.010037,455,6522.4997,91,84,14,7,0
1663326202.415416,6522.905079,933,1663326202.000479,1239,6522.490142,147,153,15,21,0
1663326202.893836,6523.383499,218920,1663326202.393933,125060,6522.883596,25012,23088,3766,1924,1
1663326202.955162,6523.444825,138248,1663326202.455197,78130,6522.94486,15626,14436,2381,1202,1
1663326203.010978,6523.500641,1624,1663326202.511009,910,6523.000672,182,168,28,14,0
1663326202.519206,6523.008869,1160,1663326202.02035,650,6522.510013,130,120,20,10,0
1663326203.009519,6523.499182,933,1663326202.600886,1187,6523.090549,147,153,15,20,0
1663326203.393872,6523.883535,227368,1663326202.893957,128505,6523.38362,25701,23736,3916,1977,1
1663326203.454915,6523.944578,143448,1663326202.955233,80795,6523.444896,16159,14904,2472,1243,1
1663326203.601736,6524.091399,933,1663326203.200909,1239,6523.690572,147,153,15,21,0
1663326203.893964,6524.383627,235724,1663326203.393973,132925,6523.883636,26585,24552,4061,2045,1
1663326203.955398,6524.445061,154324,1663326203.455812,86970,6523.945475,17394,16056,2659,1338,1
1663326203.50704,6523.996703,1160,1663326203.01108,650,6523.500743,130,120,20,10,0
1663326203.508273,6523.997936,1160,1663326203.011631,650,6523.501294,130,120,20,10,0
1663326204.393794,6524.883457,248068,1663326203.894059,141960,6524.383722,28392,26184,4267,2184,1
1663326204.20262,6524.692283,933,1663326203.801004,1187,6524.290667,147,153,15,20,0
1663326204.455855,6524.945518,155200,1663326203.956196,86645,6524.445859,17329,15996,2677,1333,1
1663326204.509168,6524.998831,1688,1663326204.009225,910,6524.498888,182,180,29,14,0
1663326204.89408,6525.383743,207476,1663326204.394241,127855,6524.883904,25571,23604,3536,1967,1
1663326204.956235,6525.445898,133796,1663326204.456493,85345,6524.946156,17069,15756,2270,1313,1
1663326204.806551,6525.296214,933,1663326204.399961,1239,6524.889624,147,153,15,21,0
1663326204.511304,6525.000967,1160,1663326204.011833,650,6524.501496,130,120,20,10,0
1663326205.394319,6525.883982,225708,1663326204.894375,132470,6525.384038,26494,24468,3870,2038,1
1663326205.456518,6525.946181,138716,1663326204.956565,78195,6525.446228,15639,14436,2390,1203,1
1663326205.008449,6525.498112,1096,1663326204.509276,650,6524.998939,130,108,19,10,0
1663326205.403724,6525.893387,933,1663326204.999985,1187,6525.489648,147,153,15,20,0
1663326205.894157,6526.38382,249104,1663326205.394444,142155,6525.884107,28431,26232,4286,2187,1
1663326205.956826,6526.446489,152136,1663326205.456923,86385,6525.946586,17277,15948,2619,1329,1
1663326206.006462,6526.496125,1044,1663326205.506628,585,6525.996291,117,108,18,9,0
1663326205.508416,6525.998079,1004,1663326205.008514,650,6525.498177,130,120,17,10,0
1663326206.006523,6526.496186,933,1663326205.601082,1239,6526.090745,147,153,15,21,0
1663326206.394863,6526.884526,232444,1663326205.894898,134940,6526.384561,26988,24912,3991,2076,1
1663326206.457109,6526.946772,149060,1663326205.957125,86905,6526.446788,17381,16044,2558,1337,1
1663326206.506796,6526.996459,1376,1663326206.007023,975,6526.496686,195,180,23,15,0
1663326206.604751,6527.094414,933,1663326206.200479,1187,6526.690142,147,153,15,20,0
1663326206.894867,6527.38453,235476,1663326206.394925,150735,6526.884588,30147,27840,3993,2319,1
1663326206.957175,6527.446838,136712,1663326206.457215,84240,6526.946878,16848,15552,2330,1296,1
1663326206.507469,6526.997132,1160,1663326206.01037,650,6526.500033,130,120,20,10,0
1663326207.394922,6527.884585,206180,1663326206.894992,127595,6527.384655,25519,23556,3512,1963,1
1663326207.204994,6527.694657,933,1663326206.800851,1239,6527.290514,147,153,15,21,0
1663326207.457204,6527.946867,126244,1663326206.957255,76830,6527.446918,15366,14184,2155,1182,1
1663326207.013326,6527.502989,980,1663326206.548483,520,6527.038146,104,96,17,8,0
1663326207.513398,6528.003061,992,1663326207.013449,520,6527.503112,104,108,17,8,0
1663326207.895049,6528.384712,216780,1663326207.395058,133185,6527.884721,26637,24588,3696,2049,1
1663326207.95685,6528.446513,139576,1663326207.457322,81445,6527.946985,16289,15036,2395,1253,1
1663326207.807295,6528.296958,933,1663326207.400329,1239,6527.889992,147,153,15,21,0
1663326208.39506,6528.884723,229672,1663326207.895148,136825,6528.384811,27365,25260,3931,2105,1
1663326208.457324,6528.946987,155484,1663326207.957367,90155,6528.44703,18031,16644,2670,1387,1
1663326208.007709,6528.497372,1856,1663326207.508948,1040,6527.998611,208,192,32,16,0
1663326208.009371,6528.499034,748,1663326207.513603,455,6528.003266,91,72,13,7,0
1663326208.403031,6528.892694,933,1663326208.000293,1187,6528.489956,147,153,15,20,0
1663326208.893474,6529.383137,228560,1663326208.395167,134810,6528.88483,26962,24876,3917,2074,1
1663326208.957482,6529.447145,152376,1663326208.457489,88465,6528.947152,17693,16344,2616,1361,1
1663326209.006417,6529.49608,1044,1663326208.506465,585,6528.996128,117,108,18,9,0
1663326208.509166,6528.998829,580,1663326208.508322,325,6528.997985,65,60,10,5,0
1663326209.006996,6529.496659,933,1663326208.600599,1239,6529.090262,147,153,15,21,0
1663326209.397235,6529.886898,229784,1663326208.897336,135395,6529.386999,27079,25008,3938,2083,1
1663326209.457537,6529.9472,140348,1663326208.957554,82810,6529.447217,16562,15288,2405,1274,1
1663326209.506841,6529.996504,1508,1663326209.006867,845,6529.49653,169,156,26,13,0
1663326209.508578,6529.998241,1108,1663326209.008617,585,6529.49828,117,120,19,9,0
1663326209.603899,6530.093562,933,1663326209.201821,1239,6529.691484,147,153,15,21,0
1663326209.897348,6530.387011,236608,1663326209.39738,133900,6529.887043,26780,24708,4075,2060,1
1663326209.957491,6530.447154,144312,1663326209.457594,81185,6529.947257,16237,14988,2487,1249,1
1663326210.006902,6530.496565,928,1663326209.506903,520,6529.996566,104,96,16,8,0
1663326210.008525,6530.498188,284,1663326209.508685,195,6529.998348,39,24,5,3,0
1663326210.397393,6530.887056,219568,1663326209.897403,125125,6530.387066,25025,23112,3778,1925,1
1663326210.248493,6530.738156,933,1663326209.799985,1239,6530.289648,147,153,15,21,0
1663326210.457604,6530.947267,132072,1663326209.957605,75790,6530.447268,15158,13980,2271,1166,1
1663326210.507063,6530.996726,528,1663326210.00714,260,6530.496803,52,60,9,4,0
1663326210.009364,6530.499027,348,1663326210.00893,195,6530.498593,39,36,6,3,0
1663326210.897263,6531.386926,236056,1663326210.397457,134290,6530.88712,26858,24780,4063,2066,1
1663326210.957566,6531.447229,148440,1663326210.457667,82355,6530.94733,16471,15216,2562,1267,1
1663326210.804643,6531.294306,933,1663326210.401226,1239,6530.890889,147,153,15,21,0
1663326210.509119,6530.998782,632,1663326210.507164,390,6530.996827,78,60,11,6,0
1663326210.510907,6531.00057,580,1663326210.509223,325,6530.998886,65,60,10,5,0
1663326211.397603,6531.887266,227696,1663326210.897647,134225,6531.38731,26845,24792,3902,2065,1
1663326211.457391,6531.947054,150208,1663326210.957696,86710,6531.447359,17342,15996,2581,1334,1
1663326211.507344,6531.997007,1740,1663326211.007501,975,6531.497164,195,180,30,15,0
1663326211.509266,6531.998929,760,1663326211.009432,390,6531.499095,78,84,13,6,0
1663326211.403614,6531.893277,933,1663326211.00005,1239,6531.489713,147,153,15,21,0
1663326211.897596,6532.387259,222076,1663326211.397679,132015,6531.887342,26403,24372,3802,2031,1
1663326211.957811,6532.447474,146392,1663326211.457832,86255,6531.947495,17251,15924,2509,1327,1
1663326211.508963,6531.998626,116,1663326211.508512,65,6531.998175,13,12,2,1,0
1663326211.509926,6531.999589,400,1663326211.509462,260,6531.999125,52,36,7,4,0
1663326154.963709,6475.453372,121,1663326154.962415,116,6475.452078,12,17,2,2,0
1663326212.005704,6532.495367,933,1663326211.600547,1187,6532.09021,147,153,15,20,0
1663326212.397598,6532.887261,178704,1663326211.897704,104390,6532.387367,20878,19272,3066,1606,1
1663326212.457843,6532.947506,114088,1663326211.957962,65910,6532.447625,13182,12168,1960,1014,1
1663326212.604092,6533.093755,933,1663326212.20009,1239,6532.689753,147,153,15,21,0
1663326212.897717,6533.38738,160856,1663326212.397754,90025,6532.887417,18005,16608,2774,1385,1
1663326212.958143,6533.447806,216020,1663326212.458376,170755,6532.948039,34151,31524,3548,2627,1
1663326212.509182,6532.998845,1856,1663326212.01284,1040,6532.502503,208,192,32,16,0
1663326212.5105,6533.000163,1160,1663326212.025381,650,6532.515044,130,120,20,10,0
1663326213.397723,6533.887386,149092,1663326212.897766,85605,6533.387429,17121,15816,2563,1317,1
1663326213.208071,6533.697734,933,1663326212.800664,1187,6533.290327,147,153,15,20,0
1663326213.458401,6533.948064,189856,1663326212.958419,155155,6533.448082,31031,28656,3100,2387,1
1663326213.007137,6533.4968,928,1663326213.005867,520,6533.49553,104,96,16,8,0
1663326213.008401,6533.498064,580,1663326213.007194,325,6533.496857,65,60,10,5,0
1663326213.897811,6534.387474,196348,1663326213.397821,121940,6533.887484,24388,22512,3343,1876,1
1663326213.958125,6534.447788,180688,1663326213.458472,126750,6533.948135,25350,23388,3025,1950,1
1663326213.805344,6534.295007,933,1663326213.399968,1239,6533.889631,147,153,15,21,0
1663326214.006302,6534.495965,1276,1663326213.50634,715,6533.996003,143,132,22,11,0
1663326214.007243,6534.496906,592,1663326213.507781,390,6533.997444,78,72,10,6,0
1663326214.397835,6534.887498,234980,1663326213.8979,132340,6534.387563,26468,24432,4049,2036,1
1663326214.458455,6534.948118,142816,1663326213.958592,80405,6534.448255,16081,14844,2461,1237,1
1663326214.007039,6534.496702,580,1663326214.006371,325,6534.496034,65,60,10,5,0
1663326214.008369,6534.498032,464,1663326214.007863,260,6534.497526,52,48,8,4,0
1663326214.404083,6534.893746,933,1663326214.000772,1239,6534.490435,147,153,15,21,0
1663326214.897927,6535.38759,222068,1663326214.397956,129220,6534.887619,25844,23844,3812,1988,1
1663326214.958821,6535.448484,140560,1663326214.458839,79105,6534.948502,15821,14616,2422,1217,1
1663326214.552957,6535.04262,720,1663326214.507766,520,6534.997429,104,96,12,8,0
1663326214.511936,6535.001599,580,1663326214.510686,325,6535.000349,65,60,10,5,0
1663326215.005968,6535.495631,933,1663326214.601681,1239,6535.091344,147,153,15,21,0
1663326215.39805,6535.887713,189128,1663326214.898068,113750,6535.387731,22750,21012,3233,1750,1
1663326215.45882,6535.948483,144428,1663326214.958873,88010,6535.448536,17602,16248,2465,1354,1
1663326215.604625,6536.094288,933,1663326215.200434,1187,6535.690097,147,153,15,20,0
1663326215.898095,6536.387758,162304,1663326215.398139,111527,6535.887802,22295,20604,2725,1716,1
1663326215.958822,6536.448485,133028,1663326215.458887,96395,6535.94855,19279,17796,2216,1483,1
1663326215.50555,6535.995213,1856,1663326215.008963,1040,6535.498626,208,192,32,16,0
1663326215.50675,6535.996413,1160,1663326215.018777,650,6535.50844,130,120,20,10,0
1663326216.398186,6536.887849,175040,1663326215.898192,137306,6536.387855,26754,24864,2888,2126,1
1663326216.206466,6536.696129,933,1663326215.799957,1239,6536.28962,147,153,15,21,0
1663326216.458619,6536.948282,78900,1663326215.958896,48035,6536.448559,9607,8856,1347,739,1
1663326216.008601,6536.498264,928,1663326216.00685,520,6536.496513,104,96,16,8,0
1663326216.009824,6536.499487,580,1663326216.008685,325,6536.498348,65,60,10,5,0
1663326216.898444,6537.388107,201404,1663326216.398447,151268,6536.88811,30004,27516,3344,2332,1
1663326216.958821,6537.448484,132960,1663326216.459081,88985,6536.948744,17797,16428,2241,1369,1
1663326216.803615,6537.293278,933,1663326216.401581,1239,6536.891244,147,153,15,21,0
1663326079.364706,6399.854369,84,1663326079.364658,84,6399.854321,0,0,2,2,0
1663326217.398417,6537.88808,193080,1663326216.898453,142545,6537.388116,28509,26316,3207,2193,1
1663326217.459657,6537.94932,121252,1663326216.959675,89505,6537.449338,17901,16524,2014,1377,1
1663326217.008377,6537.49804,1804,1663326216.509958,1040,6536.999621,208,192,31,16,0
1663326217.009452,6537.499115,1160,1663326216.515797,650,6537.00546,130,120,20,10,0
1663326217.404265,6537.893928,933,1663326217.001061,1239,6537.490724,147,153,15,21,0
1663326217.898464,6538.388127,225788,1663326217.398505,137605,6537.888168,27521,25380,3854,2117,1
1663326217.960909,6538.450572,155168,1663326217.460966,92950,6537.950629,18590,17160,2654,1430,1
1663326218.006955,6538.496618,1740,1663326217.507161,975,6537.996824,195,180,30,15,0
1663326218.005549,6538.495212,933,1663326217.60183,1239,6538.091493,147,153,15,21,0
1663326218.398568,6538.888231,239356,1663326217.898639,135135,6538.388302,27027,24960,4123,2079,1
1663326218.460658,6538.950321,169168,1663326217.961,94705,6538.450663,18941,17484,2917,1457,1
1663326218.007308,6538.496971,116,1663326218.007189,65,6538.496852,13,12,2,1,0
1663326218.008456,6538.498119,1160,1663326217.510328,650,6537.999991,130,120,20,10,0
1663326218.648603,6539.138266,933,1663326218.20091,1187,6538.690573,147,153,15,20,0
1663326218.898623,6539.388286,207316,1663326218.398657,141700,6538.88832,28340,26148,3484,2180,1
1663326218.960988,6539.450651,110544,1663326218.461076,65585,6538.950739,13117,12108,1893,1009,1
1663326219.006807,6539.49647,1224,1663326218.507441,650,6538.997104,130,132,21,10,0
1663326219.01066,6539.500323,992,1663326218.510661,585,6539.000324,117,108,17,9,0
1663326219.398594,6539.888257,212480,1663326218.898657,152295,6539.38832,30459,28140,3545,2343,1
1663326219.252887,6539.74255,933,1663326218.801298,1239,6539.290961,147,153,15,21,0
1663326219.461728,6539.951391,145296,1663326218.961851,88205,6539.451514,17641,16284,2481,1357,1
1663326219.009853,6539.499516,632,1663326219.007797,390,6539.49746,78,60,11,6,0
1663326219.010857,6539.50052,168,1663326219.010671,65,6539.500334,13,12,3,1,0
1663326219.898641,6540.388304,242224,1663326219.398717,137332,6539.88838,27456,25332,4171,2113,1
1663326219.962009,6540.451672,155260,1663326219.462026,87750,6539.951689,17550,16212,2674,1350,1
1663326219.804091,6540.293754,933,1663326219.401587,1239,6539.89125,147,153,15,21,0
1663326220.007583,6540.497246,1044,1663326219.507838,585,6539.997501,117,108,18,9,0
1663326220.010804,6540.500467,696,1663326219.510855,390,6540.000518,78,72,12,6,0
1663326201.017597,6521.50726,121,1663326201.016839,116,6521.506502,12,17,2,2,0
1663326220.398677,6540.88834,241028,1663326219.898717,135525,6540.38838,27105,25020,4154,2085,1
1663326220.461966,6540.951629,149632,1663326219.962078,83525,6540.451741,16705,15420,2581,1285,1
1663326220.405746,6540.895409,933,1663326220.000063,1239,6540.489726,147,153,15,21,0
1663326220.898825,6541.388488,218668,1663326220.398859,122070,6540.888522,24414,22524,3772,1878,1
1663326220.962076,6541.451739,143624,1663326220.462138,80275,6540.951801,16055,14820,2477,1235,1
1663326220.506705,6540.996368,1532,1663326220.007998,975,6540.497661,195,180,26,15,0
1663326220.507769,6540.997432,1044,1663326220.01087,585,6540.500533,117,108,18,9,0
1663326221.048607,6541.53827,933,1663326220.600788,1187,6541.090451,147,153,15,20,0
1663326221.398821,6541.888484,231620,1663326220.89888,135200,6541.388543,27040,24972,3974,2080,1
1663326221.462104,6541.951767,145924,1663326220.96218,84500,6541.451843,16900,15612,2506,1300,1
1663326221.507388,6541.997051,1044,1663326221.007436,585,6541.497099,117,108,18,9,0
1663326221.509781,6541.999444,1044,1663326221.009786,585,6541.499449,117,108,18,9,0
1663326221.604999,6542.094662,933,1663326221.201565,1239,6541.691228,147,153,15,21,0
1663326221.897641,6542.387304,187076,1663326221.398929,111215,6541.888592,22243,20520,3203,1711,1
1663326221.96209,6542.451753,132892,1663326221.46221,83330,6541.951873,16666,15372,2260,1282,1
1663326221.508539,6541.998202,812,1663326221.507475,455,6541.997138,91,84,14,7,0
1663326221.509936,6541.999599,116,1663326221.509869,65,6541.999532,13,12,2,1,0
1663326222.398911,6542.888574,186044,1663326221.898929,119080,6542.388592,23816,21984,3155,1832,1
1663326222.203426,6542.693089,933,1663326221.801316,1187,6542.290979,147,153,15,20,0
1663326222.462178,6542.951841,150136,1663326221.962224,105755,6542.451887,21151,19512,2512,1627,1
1663326222.898785,6543.388448,237048,1663326222.398941,167765,6542.888604,33553,30972,3963,2581,1
1663326222.962307,6543.45197,205936,1663326222.462396,161135,6542.952059,32227,29760,3388,2479,1
1663326222.803868,6543.293531,933,1663326222.399988,1239,6542.889651,147,153,15,21,0
1663326222.50578,6542.995443,1752,1663326222.011406,1040,6542.501069,208,192,30,16,0
1663326222.506813,6542.996476,1160,1663326222.027712,650,6542.517375,130,120,20,10,0
1663326223.399172,6543.888835,168476,1663326222.899189,107510,6543.388852,21502,19860,2858,1654,1
1663326223.462373,6543.952036,180120,1663326222.962437,146770,6543.4521,29354,27084,2943,2258,1
1663326223.507188,6543.996851,1340,1663326223.007193,780,6543.496856,156,144,23,12,0
1663326223.405548,6543.895211,933,1663326223.000295,1187,6543.489958,147,153,15,20,0
