end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663327373.521879,7694.011542,580,1663327373.516881,325,7694.006544,65,60,10,5,0
1663323932.631358,4253.121021,0,1663323932.631358,42,4253.121021,0,0,0,1,1
1663320125.522844,446.012507,1856,1663320125.029576,1040,445.519239,208,192,32,16,0
1663326367.576051,6688.065714,99736,1663326367.076453,167648,6687.566116,19344,17940,1573,2852,1
1663322084.808277,2405.29794,933,1663322084.401253,1239,2404.890916,147,153,15,21,0
1663321718.808521,2039.298184,933,1663321718.401657,1239,2038.89132,147,153,15,21,0
1663322082.02545,2402.515113,580,1663322081.525808,325,2402.015471,65,60,10,5,0
1663320119.026291,439.515954,580,1663320119.022038,325,439.511701,65,60,10,5,0
1663327198.620486,7519.110149,933,1663327198.201489,1239,7518.691152,147,153,15,21,0
1663326404.520368,6725.010031,1160,1663326404.025065,650,6724.514728,130,120,20,10,0
1663326908.0249,7228.514563,580,1663326908.021907,325,7228.51157,65,60,10,5,0
1663324965.820411,5286.310074,1866,1663324965.400554,2478,5285.890217,294,306,30,42,1
1663324105.604001,4426.093664,933,1663324105.202025,1239,4425.691688,147,153,15,21,0
1663321912.521838,2233.011501,540,1663321912.033086,390,2232.522749,78,72,9,6,0
1663321697.514659,2018.004322,1340,1663321697.014678,715,2017.504341,143,144,23,11,0
1663323799.204049,4119.693712,933,1663323798.800976,1187,4119.290639,147,153,15,20,0
1663325635.52658,5956.016243,748,1663325635.02913,455,5955.518793,91,72,13,7,0
1663325767.008934,6087.498597,580,1663325767.007844,325,6087.497507,65,60,10,5,0
1663321307.809241,1628.298904,933,1663321307.401593,1239,1627.891256,147,153,15,21,0
1663327335.206303,7655.695966,933,1663327334.800973,1239,7655.290636,147,153,15,21,0
1663321130.017322,1450.506985,1044,1663321129.517348,585,1450.007011,117,108,18,9,0
1663321034.802247,1355.29191,933,1663321034.40062,1239,1354.890283,147,153,15,21,0
1663325676.515737,5997.0054,1480,1663325676.020152,1040,5996.509815,208,180,25,16,0
1663323609.506786,3929.996449,1160,1663323609.011023,650,3929.500686,130,120,20,10,0
1663321090.057601,1410.547264,933,1663321089.601448,1239,1410.091111,147,153,15,21,0
1663320053.531444,374.021107,772,1663320053.048893,520,373.538556,104,96,13,8,0
1663323676.018206,3996.507869,992,1663323675.518935,520,3996.008598,104,108,17,8,0
1663323503.018322,3823.507985,933,1663323502.600286,1239,3823.089949,147,153,15,21,0
1663324835.513041,5156.002704,940,1663324835.013072,520,5155.502735,104,108,16,8,0
1663326610.146762,6930.636425,334136,1663326609.646802,303760,6930.136465,0,0,7594,7594,1
1663325971.01663,6291.506293,1160,1663325970.517895,650,6291.007558,130,120,20,10,0
1663324459.013253,4779.502916,992,1663324458.51421,520,4779.003873,104,108,17,8,0
1663327332.509718,7652.999381,1044,1663327332.013111,585,7652.502774,117,108,18,9,0
1663322813.816038,3134.305701,933,1663322813.402174,1239,3133.891837,147,153,15,21,0
1663327008.987317,7329.47698,184500,1663327008.487536,115687,7328.977199,22451,20700,3150,1793,1
1663321264.516119,1585.005782,1004,1663321264.02023,650,1584.509893,130,120,17,10,0
1663327331.125285,7651.614948,229520,1663327330.69162,252472,7651.181283,0,0,5738,5738,1
1663323196.603252,3517.092915,933,1663323196.200927,1187,3516.69059,147,153,15,20,0
1663321391.012663,1711.502326,980,1663321390.52603,585,1711.015693,117,96,17,9,0
1663320290.516825,611.006488,1392,1663320290.01709,780,610.506753,156,144,24,12,0
1663325131.011982,5451.501645,1160,1663325130.518918,650,5451.008581,130,120,20,10,0
1663324338.881307,4659.37097,121,1663324338.880503,64,4659.370166,12,17,2,1,0
1663326612.203745,6932.693408,933,1663326611.800497,1239,6932.29016,147,153,15,21,0
1663327714.515659,8035.005322,1160,1663327714.015806,650,8034.505469,130,120,20,10,0
1663325722.505449,6042.995112,928,1663325722.503534,520,6042.993197,104,96,16,8,0
1663325657.804957,5978.29462,933,1663325657.402099,1239,5977.891762,147,153,15,21,0
1663320539.209754,859.699417,933,1663320538.801849,1239,859.291512,147,153,15,21,0
1663323170.515577,3491.00524,824,1663323170.015894,520,3490.505557,104,96,14,8,0
1663319818.508715,138.998378,1856,1663319818.029087,1040,138.51875,208,192,32,16,0
1663324699.519666,5020.009329,400,1663324699.515446,260,5020.005109,52,36,7,4,0
1663327381.016676,7701.506339,1856,1663327380.517893,1040,7701.007556,208,192,32,16,0
1663325949.406541,6269.896204,933,1663325949.000868,1239,6269.490531,147,153,15,21,0
1663325507.456543,5827.946206,100036,1663325506.958049,98709,5827.447712,13689,11376,1705,1635,1
1663324674.023919,4994.513582,992,1663324673.524248,520,4994.013911,104,108,17,8,0
1663324104.108222,4424.597885,155012,1663324103.608246,140920,4424.097909,0,0,3523,3523,1
1663324738.078135,5058.567798,1352,1663324737.578761,845,5058.068424,169,156,23,13,1
1663324998.719081,5319.208744,1328,1663324998.221777,715,5318.71144,143,132,23,11,1
1663322427.552743,2748.042406,180,1663322427.50879,130,2747.998453,26,24,3,2,0
1663320192.016557,512.50622,1160,1663320191.520139,650,512.009802,130,120,20,10,0
1663320826.011123,1146.500786,1044,1663320825.513157,585,1146.00282,117,108,18,9,0
1663324730.253278,5050.742941,1364,1663324729.78188,910,5050.271543,182,168,23,14,1
1663327123.037357,7443.52702,933,1663327122.602381,1239,7443.092044,147,153,15,21,0
1663323978.014825,4298.504488,1160,1663323977.527581,650,4298.017244,130,120,20,10,0
1663323808.527217,4129.01688,1004,1663323808.027339,585,4128.517002,117,120,17,9,0
1663324612.967682,4933.457345,252,1663324612.499076,42,4932.988739,0,0,6,1,1
1663323526.506487,3846.99615,121,1663323526.50537,64,3846.995033,12,17,2,1,0
1663319735.215904,55.705567,933,1663319734.802097,1187,55.29176,147,153,15,20,0
1663320605.208727,925.69839,933,1663320604.801285,1239,925.290948,147,153,15,21,0
1663325025.531965,5346.021628,992,1663325025.031983,520,5345.521646,104,108,17,8,0
1663320944.816388,1265.306051,933,1663320944.400923,1239,1264.890586,147,153,15,21,0
1663326018.637831,6339.127494,1856,1663326018.157375,1040,6338.647038,208,192,32,16,1
1663327370.01205,7690.501713,933,1663327369.601325,1239,7690.090988,147,153,15,21,0
1663323223.608655,3544.098318,933,1663323223.200709,1239,3543.690372,147,153,15,21,0
1663323331.51683,3652.006493,1740,1663323331.021521,975,3651.511184,195,180,30,15,0
1663325423.918689,5744.408352,258,1663325423.466191,258,5743.955854,50,50,4,4,1
1663322130.410176,2450.899839,933,1663322130.000902,1239,2450.490565,147,153,15,21,0
1663326037.603759,6358.093422,933,1663326037.201075,1239,6357.690738,147,153,15,21,0
1663322409.509152,2729.998815,1056,1663322409.021128,650,2729.510791,130,120,18,10,0
1663324968.007396,5288.497059,92,1663324968.007396,0,5288.497059,0,64,1,0,1
1663325905.684619,6226.174282,156996,1663325905.18463,140296,6225.674293,22672,19560,2643,2262,1
1663325610.928547,5931.41821,168,1663325610.580621,0,5931.070284,0,0,4,0,1
1663324064.213214,4384.702877,933,1663324063.801184,1239,4384.290847,147,153,15,21,0
1663326715.409049,7035.898712,933,1663326715.001313,1239,7035.490976,147,153,15,21,0
1663323374.813822,3695.303485,933,1663323374.401626,1187,3694.891289,147,153,15,20,0
1663321152.029626,1472.519289,580,1663321152.025932,325,1472.515595,65,60,10,5,0
1663322300.018943,2620.508606,760,1663322299.519098,520,2620.008761,104,84,13,8,0
1663321137.449278,1457.938941,933,1663321137.005638,1239,1457.495301,147,153,15,21,0
1663322734.523129,3055.012792,1456,1663322734.023448,780,3054.513111,156,156,25,12,0
1663324402.237312,4722.726975,1736,1663324401.827845,1282,4722.317508,182,168,30,21,1
1663322683.51348,3004.003143,1456,1663322683.013499,845,3003.503162,169,156,25,13,0
1663322358.411639,2678.901302,933,1663322358.001266,1187,2678.490929,147,153,15,20,0
1663324002.505459,4322.995122,1160,1663324002.009434,650,4322.499097,130,120,20,10,0
1663327900.607194,8221.096857,933,1663327900.202013,1187,8220.691676,147,153,15,20,0
1663321970.515065,2291.004728,580,1663321970.512381,325,2291.002044,65,60,10,5,0
1663320609.527202,930.016865,580,1663320609.523031,325,930.012694,65,60,10,5,0
1663325082.205736,5402.695399,933,1663325081.800496,1239,5402.290159,147,153,15,21,0
1663326739.414483,7059.904146,933,1663326739.00076,1239,7059.490423,147,153,15,21,0
1663321261.010471,1581.500134,632,1663321260.552534,325,1581.042197,65,60,11,5,0
1663327724.516359,8045.006022,1792,1663327724.021647,1040,8044.51131,208,180,31,16,0
1663320908.207805,1228.697468,933,1663320907.801004,1239,1228.290667,147,153,15,21,0
1663321120.043441,1440.533104,933,1663321119.602296,1239,1440.091959,147,153,15,21,0
1663322223.525046,2544.014709,632,1663322223.033165,390,2543.522828,78,60,11,6,0
1663327914.406647,8234.89631,933,1663327914.00297,1187,8234.492633,147,153,15,20,0
1663325568.518932,5889.008595,864,1663325568.512484,520,5889.002147,104,84,15,8,0
1663322916.008396,3236.498059,632,1663322916.007428,390,3236.497091,78,60,11,6,0
1663322069.236659,2389.726322,933,1663322068.801295,1239,2389.290958,147,153,15,21,0
1663319977.019521,297.509184,933,1663319976.6009,1239,297.090563,147,153,15,21,0
1663324605.519438,4926.009101,348,1663324605.020612,195,4925.510275,39,36,6,3,0
1663324181.564875,4502.054538,928,1663324181.512668,520,4502.002331,104,96,16,8,0
1663327002.012277,7322.50194,400,1663327002.0088,260,7322.498463,52,36,7,4,0
1663325546.521875,5867.011538,1160,1663325546.03664,650,5866.526303,130,120,20,10,0
1663324463.407553,4783.897216,933,1663324463.000415,1239,4783.490078,147,153,15,21,0
1663325671.605089,5992.094752,933,1663325671.200664,1239,5991.690327,147,153,15,21,0
1663322416.60257,2737.092233,933,1663322416.200896,1239,2736.690559,147,153,15,21,0
1663322593.018501,2913.508164,933,1663322592.603281,1239,2913.092944,147,153,15,21,0
1663323418.526933,3739.016596,888,1663323418.027001,520,3738.516664,104,108,15,8,0
1663325010.638368,5331.128031,1624,1663325010.169252,910,5330.658915,182,168,28,14,1
1663326707.606463,7028.096126,933,1663326707.201552,1239,7027.691215,147,153,15,21,0
1663321310.807902,1631.297565,933,1663321310.401545,1239,1630.891208,147,153,15,21,0
1663323240.009469,3560.499132,1856,1663323239.523182,1040,3560.012845,208,192,32,16,0
1663319779.512003,100.001666,1288,1663319779.01214,780,99.501803,156,144,22,12,0
1663323697.223341,4017.713004,933,1663323696.80186,1239,4017.291523,147,153,15,21,0
1663326452.023743,6772.513406,1160,1663326451.524636,650,6772.014299,130,120,20,10,0
1663327076.490907,7396.98057,225720,1663327075.990921,205200,7396.480584,0,0,5130,5130,1
1663327329.004991,7649.494654,1392,1663327328.505047,780,7648.99471,156,144,24,12,0
1663324591.515324,4912.004987,1392,1663324591.015548,780,4911.505211,156,144,24,12,0
1663325046.529874,5367.019537,580,1663325046.525786,325,5367.015449,65,60,10,5,0
1663320833.52236,1154.012023,864,1663320833.02266,455,1153.512323,91,84,15,7,0
1663322586.516154,2907.005817,1160,1663322586.024205,650,2906.513868,130,120,20,10,0
1663323489.206598,3809.696261,933,1663323488.800995,1239,3809.290658,147,153,15,21,0
1663324796.508521,5116.998184,1700,1663324796.029546,1040,5116.519209,208,192,29,16,0
1663327078.491025,7398.980688,178420,1663327077.991031,162200,7398.480694,0,0,4055,4055,1
1663326070.013003,6390.502666,980,1663326069.560842,520,6390.050505,104,96,17,8,0
1663324419.412128,4739.901791,1624,1663324418.921169,910,4739.410832,182,168,28,14,1
1663326394.018794,6714.508457,464,1663326393.518877,260,6714.00854,52,48,8,4,0
1663326156.209079,6476.698742,933,1663326155.802381,1239,6476.292044,147,153,15,21,0
1663323388.012615,3708.502278,928,1663323388.011405,520,3708.501068,104,96,16,8,0
1663325045.523914,5366.013577,980,1663325045.052658,520,5365.542321,104,96,17,8,0
1663320882.5235,1203.013163,1044,1663320882.032572,585,1202.522235,117,108,18,9,0
1663323350.226445,3670.716108,0,1663323350.226445,42,3670.716108,0,0,0,1,1
1663321528.027901,1848.517564,580,1663321528.023937,325,1848.5136,65,60,10,5,0
1663327807.560917,8128.05058,760,1663327807.511488,455,8128.001151,91,84,13,7,0
1663326177.520763,6498.010426,580,1663326177.518741,325,6498.008404,65,60,10,5,0
1663322350.011248,2670.500911,933,1663322349.601639,1239,2670.091302,147,153,15,21,0
1663327412.008459,7732.498122,928,1663327412.005729,520,7732.495392,104,96,16,8,0
1663326007.772279,6328.261942,1624,1663326007.321708,910,6327.811371,182,168,28,14,1
1663323963.005557,4283.49522,580,1663323963.004732,325,4283.494395,65,60,10,5,0
1663326712.830124,7033.319787,1293,1663326712.362539,779,7032.852202,155,149,22,12,1
1663322471.213878,2791.703541,933,1663322470.802826,1239,2791.292489,147,153,15,21,0
1663321872.518655,2193.008318,464,1663321872.513437,260,2193.0031,52,48,8,4,0
1663323222.513159,3543.002822,864,1663323222.013432,520,3542.503095,104,84,15,8,0
1663319687.206389,7.696052,933,1663319686.80153,1239,7.291193,147,153,15,21,0
1663327118.812972,7439.302635,933,1663327118.401152,1239,7438.890815,147,153,15,21,0
1663323831.037598,4151.527261,313440,1663323830.537756,344740,4151.027419,0,0,7836,7835,1
1663321100.518219,1421.007882,1404,1663321100.019041,780,1420.508704,156,156,24,12,0
1663327309.411868,7629.901531,933,1663327309.00121,1239,7629.490873,147,153,15,21,0
1663323820.025234,4140.514897,580,1663323820.021438,325,4140.511101,65,60,10,5,0
1663323653.389975,3973.879638,364628,1663323652.889987,331480,3973.37965,0,0,8287,8287,1
1663326043.605318,6364.094981,933,1663326043.201849,1239,6363.691512,147,153,15,21,0
1663320980.810091,1301.299754,933,1663320980.401221,1239,1300.890884,147,153,15,21,0
1663322680.516122,3001.005785,1184,1663322680.01629,845,3000.505953,169,144,20,13,0
1663327051.022516,7371.512179,632,1663327050.573047,325,7371.06271,65,60,11,5,0
1663326911.526746,7232.016409,1532,1663326911.026882,975,7231.516545,195,180,26,15,0
1663327371.206126,7691.695789,933,1663327370.801033,1187,7691.290696,147,153,15,20,0
1663320066.565305,387.054968,656,1663320066.515134,520,387.004797,104,84,11,8,0
1663327319.04149,7639.531153,0,1663327319.04149,42,7639.531153,0,0,0,1,1
1663326864.297928,7184.787591,296,1663326863.821109,130,7184.310772,26,36,5,2,1
1663325852.506871,6172.996534,1520,1663325852.016967,910,6172.50663,182,168,26,14,0
1663326648.561985,6969.051648,864,1663326648.510362,520,6969.000025,104,84,15,8,0
1663327129.61105,7450.100713,933,1663327129.20099,1239,7449.690653,147,153,15,21,0
1663326843.165654,7163.655317,0,1663326843.165654,42,7163.655317,0,0,0,1,1
1663321982.521538,2303.011201,1160,1663321982.034434,650,2302.524097,130,120,20,10,0
1663324578.008764,4898.498427,1856,1663324577.510008,1040,4897.999671,208,192,32,16,0
1663323821.871605,4142.361268,205876,1663323821.371643,187160,4141.861306,0,0,4679,4679,1
1663321741.987644,2062.477307,121,1663321741.986199,64,2062.475862,12,17,2,1,0
1663321453.019328,1773.508991,940,1663321452.519697,520,1773.00936,104,108,16,8,0
1663321916.513223,2237.002886,1004,1663321916.032203,650,2236.521866,130,120,17,10,0
1663322106.018388,2426.508051,928,1663322105.51848,585,2426.008143,117,96,16,9,0
1663322204.529326,2525.018989,580,1663322204.525492,325,2525.015155,65,60,10,5,0
1663321481.528554,1802.018217,632,1663321481.077853,325,1801.567516,65,60,11,5,0
1663324401.539113,4722.028776,632,1663324401.073027,325,4721.56269,65,60,11,5,0
1663325367.212189,5687.701852,933,1663325366.800711,1239,5687.290374,147,153,15,21,0
1663323750.009634,4070.499297,933,1663323749.600626,1239,4070.090289,147,153,15,21,0
1663323519.526002,3840.015665,1544,1663323519.026557,1040,3839.51622,208,192,26,16,0
1663327178.013246,7498.502909,464,1663327178.010327,260,7498.49999,52,48,8,4,0
1663321745.804042,2066.293705,933,1663321745.400554,1239,2065.890217,147,153,15,21,0
1663320243.022803,563.512466,580,1663320243.01885,325,563.508513,65,60,10,5,0
1663326498.809561,6819.299224,933,1663326498.40184,1239,6818.891503,147,153,15,21,0
1663325314.52013,5635.009793,928,1663325314.505592,520,5634.995255,104,96,16,8,0
1663325867.604344,6188.094007,933,1663325867.20023,1239,6187.689893,147,153,15,21,0
1663325016.244092,5336.733755,1624,1663325015.794727,910,5336.28439,182,168,28,14,1
1663327346.524536,7667.014199,580,1663327346.522345,325,7667.012008,65,60,10,5,0
1663323787.006267,4107.49593,580,1663323787.005388,325,4107.495051,65,60,10,5,0
1663322213.517903,2534.007566,1416,1663322213.018235,845,2533.507898,169,168,24,13,0
1663327377.515147,7698.00481,784,1663327377.020976,650,7697.510639,130,108,13,10,0
1663323603.009622,3923.499285,1700,1663323602.510489,1040,3923.000152,208,192,29,16,0
1663326945.555111,7266.044774,84,1663326945.539728,0,7266.029391,0,0,2,0,1
1663327079.491041,7399.980704,264264,1663327078.991085,240240,7399.480748,0,0,6006,6006,1
1663322656.611006,2977.100669,933,1663322656.201593,1239,2976.691256,147,153,15,21,0
1663325354.609278,5675.098941,933,1663325354.203018,1239,5674.692681,147,153,15,21,0
1663324822.770965,5143.260628,202928,1663324822.271041,184480,5142.760704,0,0,4612,4612,1
1663321774.006161,2094.495824,933,1663321773.601779,1239,2094.091442,147,153,15,21,0
1663327693.522336,8014.011999,980,1663327693.0579,520,8013.547563,104,96,17,8,0
1663321531.524122,1852.013785,516,1663321531.517678,325,1852.007341,65,48,9,5,0
1663324226.204228,4546.693891,933,1663324225.801578,1239,4546.291241,147,153,15,21,0
1663326295.568955,6616.058618,412,1663326295.519583,325,6616.009246,65,48,7,5,0
1663320272.207419,592.697082,933,1663320271.801827,1239,592.29149,147,153,15,21,0
1663323766.409967,4086.89963,928,1663323765.910931,520,4086.400594,104,96,16,8,1
1663324430.407111,4750.896774,933,1663324430.00115,1239,4750.490813,147,153,15,21,0
1663321111.516137,1432.0058,952,1663321111.017539,585,1431.507202,117,120,16,9,0
1663323901.015107,4221.50477,933,1663323900.600688,1291,4221.090351,147,153,15,22,0
1663320793.611819,1114.101482,933,1663320793.203099,1239,1113.692762,147,153,15,21,0
1663321826.035907,2146.52557,980,1663321825.549243,520,2146.038906,104,96,17,8,0
1663321831.531017,2152.02068,1160,1663321831.035529,650,2151.525192,130,120,20,10,0
1663326709.154102,7029.643765,1804,1663326708.654111,1040,7029.143774,208,192,31,16,1
1663320350.206424,670.696087,933,1663320349.802508,1239,670.292171,147,153,15,21,0
1663327227.518976,7548.008639,580,1663327227.514281,325,7548.003944,65,60,10,5,0
1663325682.015319,6002.504982,720,1663325681.515452,585,6002.005115,117,96,12,9,0
1663327027.608183,7348.097846,933,1663327027.201118,1239,7347.690781,147,153,15,21,0
1663319769.510239,89.999902,580,1663319769.508141,325,89.997804,65,60,10,5,0
1663328060.811,8381.300663,933,1663328060.4008,1239,8380.890463,147,153,15,21,0
1663324729.524525,5050.014188,540,1663324729.024844,390,5049.514507,78,72,9,6,0
1663321142.010948,1462.500611,1404,1663321141.511165,780,1462.000828,156,156,24,12,0
1663327070.529734,7391.019397,1056,1663327070.043003,650,7390.532666,130,120,18,10,0
1663322088.007343,2408.497006,1856,1663322087.508979,1040,2407.998642,208,192,32,16,0
1663323376.611693,3697.101356,933,1663323376.201516,1239,3696.691179,147,153,15,21,0
1663321214.206245,1534.695908,933,1663321213.802073,1239,1534.291736,147,153,15,21,0
1663327420.513672,7741.003335,1120,1663327420.01395,715,7740.503613,143,132,19,11,0
1663322945.505873,3265.995536,1160,1663322945.018551,650,3265.508214,130,120,20,10,0
1663320469.524698,790.014361,232,1663320469.523622,130,790.013285,26,24,4,2,0
1663321607.522245,1928.011908,928,1663321607.512131,520,1928.001794,104,96,16,8,0
1663324574.05346,4894.543123,933,1663324573.601252,1187,4894.090915,147,153,15,20,0
1663321003.024803,1323.514466,933,1663321002.601134,1239,1323.090797,147,153,15,21,0
1663325741.159479,6061.649142,360,1663325740.667943,195,6061.157606,39,48,6,3,1
1663321017.419531,1337.909194,933,1663321017.000755,1239,1337.490418,147,153,15,21,0
1663321391.01166,1711.501323,1416,1663321390.513751,910,1711.003414,182,168,24,14,0
1663321953.415566,2273.905229,933,1663321953.002097,1239,2273.49176,147,153,15,21,0
1663325181.526642,5502.016305,1004,1663325181.031483,650,5501.521146,130,120,17,10,0
1663327252.603351,7573.093014,933,1663327252.201136,1239,7572.690799,147,153,15,21,0
1663325843.006843,6163.496506,933,1663325842.600939,1239,6163.090602,147,153,15,21,0
1663321975.520546,2296.010209,348,1663321975.51797,195,2296.007633,39,36,6,3,0
1663325102.468731,5422.958394,42,1663325102.468699,42,5422.958362,0,0,1,1,1
1663325394.811505,5715.301168,933,1663325394.400799,1239,5714.890462,147,153,15,21,0
1663326628.004452,6948.494115,1856,1663326627.507452,1040,6947.997115,208,192,32,16,0
1663326161.017524,6481.507187,933,1663326160.601001,1239,6481.090664,147,153,15,21,0
1663322864.521406,3185.011069,1056,1663322864.023838,585,3184.513501,117,120,18,9,0
1663326010.009243,6330.498906,928,1663326010.00576,520,6330.495423,104,96,16,8,0
1663324427.989145,4748.478808,1224,1663324427.553125,715,4748.042788,143,132,21,11,1
1663323952.419095,4272.908758,168,1663323952.133319,0,4272.622982,0,0,4,0,1
1663327145.590726,7466.080389,123416,1663327145.090772,177307,7465.580435,22191,20004,1988,2983,1
1663320035.518946,356.008609,1392,1663320035.019711,780,355.509374,156,144,24,12,0
1663323199.613499,3520.103162,933,1663323199.201632,1239,3519.691295,147,153,15,21,0
1663324712.012239,5032.501902,992,1663324711.514089,520,5032.003752,104,108,17,8,0
1663321082.206118,1402.695781,933,1663321081.801441,1239,1402.291104,147,153,15,21,0
1663327617.407611,7937.897274,933,1663327617.003189,1239,7937.492852,147,153,15,21,0
1663325636.208913,5956.698576,933,1663325635.801175,1239,5956.290838,147,153,15,21,0
1663325551.007288,5871.496951,1480,1663325550.517051,1040,5871.006714,208,180,25,16,0
1663325698.028672,6018.518335,580,1663325697.528689,325,6018.018352,65,60,10,5,0
1663327327.404754,7647.894417,933,1663327327.000891,1239,7647.490554,147,153,15,21,0
1663321300.519469,1621.009132,1224,1663321300.020194,650,1620.509857,130,132,21,10,0
1663326831.806139,7152.295802,933,1663326831.401553,1239,7151.891216,147,153,15,21,0
1663327309.030924,7629.520587,632,1663327308.569479,325,7629.059142,65,60,11,5,0
1663327700.518153,8021.007816,1648,1663327700.019743,1040,8020.509406,208,192,28,16,0
1663326734.649404,7055.139067,933,1663326734.202182,1239,7054.691845,147,153,15,21,0
1663323781.28108,4101.770743,1224,1663323780.781254,715,4101.270917,143,132,21,11,1
1663320083.211496,403.701159,933,1663320082.80161,1239,403.291273,147,153,15,21,0
1663322032.068885,2352.558548,424,1663322032.019816,325,2352.509479,65,60,7,5,0
1663326227.964029,6548.453692,158544,1663326227.464117,119405,6547.95378,23881,22044,2625,1837,1
1663320325.014348,645.504011,1108,1663320324.519292,650,645.008955,130,120,19,10,0
1663319953.517142,274.006805,580,1663319953.513357,325,274.00302,65,60,10,5,0
1663326630.515129,6951.004792,1108,1663326630.01516,585,6950.504823,117,120,19,9,0
1663324417.535574,4738.025237,580,1663324417.531777,325,4738.02144,65,60,10,5,0
1663321003.61155,1324.101213,933,1663321003.201023,1239,1323.690686,147,153,15,21,0
1663322651.523876,2972.013539,52,1663322651.523767,65,2972.01343,13,0,1,1,0
1663325653.445464,5973.935127,325080,1663325652.945466,357588,5973.435129,0,0,8127,8127,1
1663320375.505613,695.995276,1392,1663320375.023763,780,695.513426,156,144,24,12,0
1663325594.652422,5915.142085,451,1663325594.16289,452,5914.652553,88,87,7,7,1
1663322623.035492,2943.525155,632,1663322622.564819,325,2943.054482,65,60,11,5,0
1663327308.801552,7629.291215,933,1663327308.400903,1187,7628.890566,147,153,15,20,0
1663323303.410599,3623.900262,933,1663323303.00263,1239,3623.492293,147,153,15,21,0
1663325650.452664,5970.942327,274648,1663325650.083924,249720,5970.573587,0,0,6242,6243,1
1663327693.014768,8013.504431,1108,1663327692.526405,650,8013.016068,130,120,19,10,0
1663324108.275696,4428.765359,262480,1663324107.775704,288772,4428.265367,0,0,6562,6563,1
1663324116.521538,4437.011201,348,1663324116.519575,195,4437.009238,39,36,6,3,0
1663320127.60515,448.094813,933,1663320127.202138,1239,447.691801,147,153,15,21,0
1663325491.04849,5811.538153,933,1663325490.600785,1239,5811.090448,147,153,15,21,0
1663326491.019341,6811.509004,580,1663326491.016399,325,6811.506062,65,60,10,5,0
1663327545.203426,7865.693089,933,1663327544.800865,1239,7865.290528,147,153,15,21,0
1663323999.515016,4320.004679,1508,1663323999.015349,845,4319.505012,169,156,26,13,0
1663323490.405028,3810.894691,933,1663323490.004442,1239,3810.494105,147,153,15,21,0
1663324312.505866,4632.995529,928,1663324312.504093,520,4632.993756,104,96,16,8,0
1663327490.919026,7811.408689,323,1663327490.503623,322,7810.993286,62,63,5,5,1
1663327896.524096,8217.013759,928,1663327896.513106,520,8217.002769,104,96,16,8,0
1663323493.506767,3813.99643,1212,1663323493.022087,715,3813.51175,143,120,21,11,0
1663319761.069339,81.559002,933,1663319760.601244,1187,81.090907,147,153,15,20,0
1663324488.603865,4809.093528,933,1663324488.20066,1239,4808.690323,147,153,15,21,0
1663324341.515563,4662.005226,928,1663324341.020006,520,4661.509669,104,96,16,8,0
1663322542.60784,2863.097503,933,1663322542.201442,1239,2862.691105,147,153,15,21,0
1663322313.529348,2634.019011,540,1663322313.0295,390,2633.519163,78,72,9,6,0
1663325128.516454,5449.006117,1276,1663325128.016869,715,5448.506532,143,132,22,11,0
1663323311.013794,3631.503457,1056,1663323310.513984,715,3631.003647,143,120,18,11,0
1663324941.210721,5261.700384,933,1663324940.800282,1187,5261.289945,147,153,15,20,0
1663319985.560998,306.050661,488,1663319985.51329,455,306.002953,91,72,8,7,0
1663326379.000316,6699.489979,296,1663326378.513103,286,6699.002766,26,36,5,5,0
1663321014.407232,1334.896895,933,1663321014.000871,1239,1334.490534,147,153,15,21,0
1663328012.81058,8333.300243,933,1663328012.401486,1239,8332.891149,147,153,15,21,0
1663325423.026551,5743.516214,244,1663325422.584421,195,5743.074084,39,36,4,3,1
1663326345.780491,6666.270154,115192,1663326345.280556,65130,6665.770219,13026,12024,1984,1002,1
1663324818.438198,5138.927861,0,1663324818.438198,42,5138.927861,0,0,0,1,1
1663323209.256651,3529.746314,933,1663323208.800907,1187,3529.29057,147,153,15,20,0
1663321975.5692,2296.058863,528,1663321975.52095,325,2296.010613,65,60,9,5,0
1663324022.249571,4342.739234,933,1663324021.800824,1239,4342.290487,147,153,15,21,0
1663324210.010518,4530.500181,933,1663324209.601759,1239,4530.091422,147,153,15,21,0
1663320225.412592,545.902255,933,1663320225.002032,1239,545.491695,147,153,15,21,0
1663321901.807106,2222.296769,933,1663321901.400926,1239,2221.890589,147,153,15,21,0
1663324994.991142,5315.480805,1624,1663324994.5616,910,5315.051263,182,168,28,14,1
1663327175.675887,7496.16555,124168,1663327175.176525,69810,7495.666188,13962,12888,2140,1074,1
1663323494.856161,3815.345824,126852,1663323494.356175,115320,3814.845838,0,0,2883,2883,1
1663322739.014469,3059.504132,500,1663322738.514534,455,3059.004197,91,84,8,7,0
1663326276.526774,6597.016437,1160,1663326276.028962,650,6596.518625,130,120,20,10,0
1663321905.408994,2225.898657,933,1663321905.001472,1239,2225.491135,147,153,15,21,0
1663327149.599526,7470.089189,836,1663327149.117271,1053,7469.606934,117,108,14,18,0
1663323152.817213,3473.306876,933,1663323152.401248,1239,3472.890911,147,153,15,21,0
1663327285.826638,7606.316301,296,1663327285.477878,195,7605.967541,39,36,5,3,1
1663326248.517954,6569.007617,1364,1663326248.018234,845,6568.507897,169,168,23,13,0
